34986	5
35350	5
35362	5
35953	5
40472	5
38253	5
40601	5
38587	5
38821	5
37738	5
34211	5
34472	5
34477	5
35426	5
35953	5
35640	18
35878	18
35930	18
37397	18
41251	18
33775	18
34712	18
36902	18
38506	18
39552	18
34490	5
36330	5
39968	5
38388	5
39348	5
34559	12
35530	12
36330	12
38241	12
40657	12
33586	12
34554	12
34781	12
36330	12
37921	12
33818	26
35780	26
37328	26
33353	26
40812	26
33478	28
38792	28
36607	28
37011	28
38805	28
33495	20
35467	20
37529	20
40509	20
41304	20
35398	5
37730	5
38045	5
38708	5
40230	5
34865	20
35339	20
35930	20
35575	20
39942	20
34986	5
35382	5
36438	5
38462	5
39371	5
34593	15
36174	15
37536	15
39824	15
40277	15
33592	8
34864	8
35630	8
36182	8
38908	8
35529	5
37013	5
39127	5
39506	5
41067	5
36120	12
35597	12
35952	12
37328	12
39661	12
33327	28
34329	28
35560	28
36020	28
39781	28
33949	28
35337	28
36347	28
36972	28
39824	28
33432	31
34688	31
36728	31
38568	31
40033	31
34155	12
37021	12
37604	12
40206	12
41163	12
33319	3
34472	3
34477	3
34710	3
36949	3
33551	31
36414	31
37013	31
38606	31
39506	31
35212	39
37799	39
37778	39
39127	39
41288	39
33460	24
33909	24
38690	24
40990	24
37111	24
36414	45
35146	45
40611	45
38730	45
39873	45
35004	43
37568	43
38324	43
36439	43
40696	43
33727	46
39612	46
37218	46
40050	46
41214	46
33503	24
33551	24
39987	24
40543	24
40969	24
33685	14
36326	14
33744	14
37827	14
40899	14
34490	21
35187	21
35314	21
36090	21
39130	21
39961	59
33470	59
33586	59
34781	59
40392	59
33809	31
34520	31
34924	31
35685	31
37130	31
36075	31
37171	31
34219	31
37827	31
40020	31
33277	66
35927	66
35971	66
36262	66
35427	66
33217	31
33503	31
33586	31
38649	31
39816	31
34582	14
37063	14
37700	14
38871	14
39819	14
34348	73
35625	73
37690	73
38285	73
40765	73
39971	73
34293	73
35792	73
38590	73
39633	73
34348	64
36560	64
38241	64
38668	64
38832	64
36293	73
37757	73
38184	73
38286	73
39997	73
34242	73
34348	73
34386	73
34582	73
40226	73
36016	73
39086	73
39312	73
39557	73
39706	73
34076	73
38813	73
39492	73
39737	73
40277	73
33682	73
35910	73
39104	73
39306	73
39484	73
33489	40
35314	40
35397	40
