87570	60917
96678	60917
82693	60917
96135	60917
85066	60917
84090	60918
94231	60918
94480	60918
95792	60918
97325	60918
83153	60919
83947	60919
84544	60919
93531	60919
95310	60919
83767	60920
87818	60920
90402	60920
95905	60920
97413	60920
89573	60921
90743	60921
90920	60921
94466	60921
98080	60921
100168	60922
90197	60922
87043	60922
95792	60922
99945	60922
82927	60923
84798	60923
85927	60923
90197	60923
91527	60923
88783	60925
83035	60925
95142	60925
97100	60925
97446	60925
83047	60926
99659	60926
87185	60926
97493	60926
98815	60926
82652	60927
84741	60927
85173	60927
97067	60927
91624	60927
84440	60928
91677	60928
87347	60928
95905	60928
92969	60928
83034	60929
84927	60929
91442	60929
92458	60929
97050	60929
83036	60930
90091	60930
98783	60930
93124	60930
94283	60930
87312	60933
91578	60933
90956	60933
87700	60933
94224	60933
82541	60934
84673	60934
85089	60934
88423	60934
84211	60934
85487	60935
90197	60935
90569	60935
96241	60935
99852	60935
83470	60937
86524	60937
88531	60937
93001	60937
93945	60937
97305	60938
85966	60938
87241	60938
84896	60938
82779	60938
83858	60939
93860	60939
86177	60939
94191	60939
96028	60939
84508	60940
84951	60940
86351	60940
90669	60940
94818	60940
83052	60941
83858	60941
85008	60941
87917	60941
94655	60941
84927	60943
88845	60943
91506	60943
92458	60943
94336	60943
99113	60944
84544	60944
92344	60944
94374	60944
96783	60944
87833	60946
88436	60946
91844	60946
97063	60946
99787	60946
85376	60947
86940	60947
87080	60947
96145	60947
99787	60947
98179	60948
88299	60948
99281	60948
99444	60948
97184	60948
90197	60951
95538	60951
96815	60951
92709	60951
99184	60951
83034	60952
94530	60952
94103	60952
97408	60952
99265	60952
83922	60953
83947	60953
85400	60953
91741	60953
97027	60953
83034	60954
85265	60954
86458	60954
94560	60954
96101	60954
85570	60955
88436	60955
93170	60955
95845	60955
89070	60955
83830	60956
90500	60956
95905	60956
94126	60956
85892	60956
84033	60958
84898	60958
85008	60958
89794	60958
99625	60958
88001	60959
88548	60959
86263	60959
95087	60959
96889	60959
86311	60960
89835	60960
91165	60960
99987	60960
100059	60960
85008	60961
89507	60961
84501	60961
90935	60961
97586	60961
85008	60962
84501	60962
93832	60962
97586	60962
91148	60962
97343	60963
86594	60963
85080	60963
94923	60963
95908	60963
83545	60964
83858	60964
87290	60964
88998	60964
100168	60964
94464	60965
87520	60965
90834	60965
100053	60965
100199	60965
82883	60966
84914	60966
85484	60966
89944	60966
97210	60966
85095	60967
87376	60967
90090	60967
94290	60967
87053	60967
88926	60968
86220	60968
92230	60968
89274	60968
91660	60968
83350	60970
83830	60970
86769	60970
96767	60970
85066	60970
82634	60971
84942	60971
87077	60971
97873	60971
96399	60971
83139	60972
83153	60972
84762	60972
88531	60972
92858	60972
