96004	73
97742	73
98818	73
101116	73
102477	73
96611	4462
101529	4462
102409	4462
103177	4462
104561	4462
96638	346
97332	346
100787	346
102515	346
104243	346
103432	4473
95540	4473
99956	4473
98382	4473
102932	4473
104774	53
100247	53
100799	53
102477	53
103875	53
98533	4475
101108	4475
103245	4475
103187	4475
104825	4475
97121	25
99375	25
102477	25
104321	25
100739	25
94524	4091
95596	4091
96259	4091
97239	4091
95619	4091
99892	96
102114	96
102460	96
102643	96
104301	96
94436	4479
98493	4479
101895	4479
104321	4479
104525	4479
94524	4091
96312	4091
96761	4091
97572	4091
103474	4091
95845	65
96312	65
97474	65
99847	65
104697	65
96705	980
97474	980
99642	980
101296	980
102092	980
95013	4481
96259	4481
96726	4481
98335	4481
101478	4481
96317	980
98816	980
95253	980
100758	980
95473	980
95256	53
97324	53
97890	53
100723	53
102477	53
95877	49
98559	49
101638	49
102911	49
104077	49
94717	25
100061	25
97638	25
101354	25
100542	25
94747	4488
96256	4488
96561	4488
103811	4488
103983	4488
98699	4491
101168	4491
102707	4491
101835	4491
103811	4491
95432	4493
95867	4493
101638	4493
102418	4493
102524	4493
98220	1010
102219	1010
98836	1010
102667	1010
104011	1010
95845	86
98815	86
98887	86
96964	86
104547	86
97642	924
98631	924
100047	924
102168	924
104436	924
95845	612
97782	612
96964	612
101446	612
102123	612
96824	86
98685	86
100537	86
102462	86
103787	86
97642	1069
100047	1069
102418	1069
104051	1069
104436	1069
95698	346
96403	346
101110	346
103707	346
102749	346
95845	4497
95877	4497
102361	4497
102953	4497
95542	4497
95091	323
96859	323
99541	323
101676	323
101781	323
96922	65
97194	65
101859	65
104588	65
104988	65
94718	4499
95811	4499
97177	4499
100515	4499
101665	4499
95013	4498
95503	4498
97981	4498
99897	4498
105054	4498
94899	929
97150	929
101482	929
103811	929
104360	929
97150	929
98813	929
99299	929
101554	929
103020	929
95216	929
95909	929
97791	929
100573	929
103552	929
97040	929
101269	929
103952	929
103996	929
104264	929
96824	4249
97498	4249
103897	4249
100565	4249
100674	4249
95209	4506
96726	4506
98177	4506
99655	4506
100055	4506
94601	13
94621	13
98584	13
96726	13
96773	13
94491	612
98129	612
98787	612
99175	612
100565	612
97723	13
99795	13
100195	13
103975	13
104641	13
98044	65
99184	65
100195	65
101193	65
102738	65
94455	65
94975	65
97861	65
97914	65
104155	65
94741	53
96582	53
102649	53
103552	53
104309	53
94563	4507
95067	4507
95434	4507
96486	4507
98129	4507
94983	773
96404	773
97290	773
97340	773
104837	773
96551	4509
94533	4509
100142	4509
103552	4509
104836	4509
94626	2700
98987	2700
103006	2700
105026	2700
105049	2700
94983	2700
104396	2700
102280	2700
103590	2700
104837	2700
96361	4091
101501	4091
102129	4091
100686	4091
102835	4091
94455	4509
98199	4509
95992	4509
103811	4509
104887	4509
95116	4514
98685	4514
100537	4514
101638	4514
103205	4514
94607	346
94925	346
95922	346
99680	346
100609	346
98279	2700
98541	2700
100182	2700
100604	2700
104011	2700
95091	929
103944	929
101236	929
103952	929
104555	929
95464	4249
95845	4249
100391	4249
103388	4249
103835	4249
95468	938
95845	938
100548	938
104011	938
104849	938
96160	4517
96358	4517
98088	4517
104040	4517
104116	4517
95578	4475
99612	4475
101668	4475
102957	4475
103939	4475
95698	4523
99416	4523
99724	4523
100537	4523
103787	4523
96226	958
98842	958
99100	958
99140	958
102782	958
95798	4519
97298	4519
99907	4519
101108	4519
102782	4519
94840	4475
98841	4475
101108	4475
104279	4475
105070	4475
101822	4529
97630	4529
98345	4529
100843	4529
104962	4529
99837	1370
100220	1370
100879	1370
100165	1370
104858	1370
104183	1370
102572	1370
103651	1370
104014	1370
104454	1370
103691	4462
98097	4462
101638	4462
102812	4462
103592	4462
94750	705
95040	705
96896	705
99175	705
103565	705
95448	705
95845	705
96098	705
103787	705
104243	705
97572	1033
97796	1033
99897	1033
101994	1033
103474	1033
94551	2700
95764	2700
96458	2700
101456	2700
103474	2700
94683	2806
95798	2806
97662	2806
99553	2806
101095	2806
95045	2806
98300	2806
99568	2806
103813	2806
104820	2806
98566	929
99098	929
100824	929
102862	929
103474	929
95798	4519
99568	4519
100603	4519
102759	4519
103474	4519
97162	3890
101566	3890
103552	3890
103898	3890
104753	3890
102253	4536
98489	4536
100683	4536
101463	4536
102662	4536
95580	3
99899	3
96110	3
96854	3
104019	3
97177	1556
97835	1556
103113	1556
103158	1556
104896	1556
97177	257
99918	257
103552	257
103554	257
103811	257
94958	346
97572	346
100817	346
101108	346
102105	346
99647	4539
103516	4539
104561	4539
104636	4539
104877	4539
101071	1537
98566	1537
102439	1537
102757	1537
104930	1537
100031	612
98279	612
98791	612
97265	612
104849	612
96910	4475
100215	4475
103511	4475
102234	4475
105049	4475
96910	612
98382	612
103511	612
104904	612
105070	612
94911	4475
98841	4475
101544	4475
102269	4475
102616	4475
94647	4524
97614	4524
98955	4524
100162	4524
102100	4524
95580	65
96845	65
96910	65
97591	65
103350	65
95945	65
96823	65
96845	65
98955	65
101712	65
94402	346
95856	346
100220	346
100558	346
101710	346
96910	4091
98382	4091
99898	4091
102099	4091
105070	4091
101963	53
100829	53
101747	53
103867	53
104009	53
94563	2784
95007	2784
100395	2784
101228	2784
103787	2784
94563	1370
95423	1370
94586	1370
103815	1370
104540	1370
96524	28
98446	28
99258	28
99546	28
104550	28
94929	73
97756	73
99012	73
104550	73
101621	73
94939	4475
96816	4475
97329	4475
100850	4475
98907	4475
96259	4475
99361	4475
100669	4475
102970	4475
104295	4475
94551	1370
95233	1370
96355	1370
97031	1370
98623	1370
94952	2643
96896	2643
102141	2643
99531	2643
100798	2643
95798	4467
98807	4467
99568	4467
102970	4467
105070	4467
100050	4524
101347	4524
102035	4524
102909	4524
104845	4524
97162	4462
99568	4462
100627	4462
104477	4462
104722	4462
94883	1370
98393	1370
101452	1370
102970	1370
105070	1370
94733	4475
95928	4475
96420	4475
99380	4475
100739	4475
95214	2806
98521	2806
98447	2806
105071	2806
101939	2806
95219	2806
96053	2806
96859	2806
99259	2806
104550	2806
96259	4091
96342	4091
97961	4091
99840	4091
103552	4091
103330	53
94551	53
96035	53
95793	53
104845	53
96259	4549
98647	4549
98988	4549
100168	4549
104938	4549
98584	2700
95091	2700
98897	2700
101787	2700
104845	2700
95294	495
96259	495
102919	495
103552	495
104802	495
94944	929
95959	929
96035	929
98981	929
104845	929
96957	929
100071	929
102970	929
104669	929
105070	929
95959	546
98605	546
104362	546
104845	546
104923	546
94514	2806
95632	2806
96118	2806
103380	2806
104914	2806
96151	980
98117	980
98605	980
98205	980
104845	980
94678	53
98447	53
98903	53
99920	53
104845	53
94678	4553
99289	4553
101257	4553
100542	4553
104773	4553
94605	4552
96032	4552
96973	4552
104111	4552
105070	4552
103389	4554
95123	4554
99239	4554
104236	4554
99825	4554
96318	4555
96664	4555
98117	4555
99881	4555
99476	4555
95350	3847
96147	3847
99249	3847
100984	3847
104398	3847
101963	4556
99186	4556
101140	4556
104545	4556
102348	4556
94641	3965
96494	3965
100873	3965
102382	3965
104845	3965
98199	53
100147	53
101108	53
102983	53
103474	53
94851	2700
103562	2700
101467	2700
102382	2700
104662	2700
97729	4560
98166	4560
98605	4560
101089	4560
102240	4560
95798	65
95947	65
96810	65
98592	65
98811	65
96712	4524
96824	4524
99313	4524
100460	4524
100286	4524
101915	2806
96824	2806
100131	2806
102231	2806
103502	2806
95092	442
96633	442
100666	442
100859	442
104845	442
94607	4475
94973	4475
97886	4475
102801	4475
104223	4475
94446	4091
95035	4091
96824	4091
98922	4091
102638	4091
94606	946
95798	946
97450	946
102581	946
103205	946
95741	4567
96343	4567
99774	4567
101337	4567
101678	4567
94658	931
94934	931
99405	931
104840	931
95487	931
95565	1098
96210	1098
96539	1098
103498	1098
101230	1098
99725	257
98192	257
96843	257
100286	257
100090	257
95465	4570
104006	4570
95927	4570
96951	4570
101398	4570
96951	532
97419	532
99099	532
103986	532
104426	532
96339	2692
97024	2692
100059	2692
100545	2692
102772	2692
95664	2692
97618	2692
99920	2692
103198	2692
104556	2692
96955	65
98259	65
102048	65
104845	65
104858	65
94418	4442
95671	4442
97861	4442
102937	4442
105084	4442
95880	2794
99974	2794
98153	2794
101446	2794
104441	2794
96138	4552
100089	4552
97463	4552
101311	4552
103724	4552
95233	4577
95503	4577
96152	4577
97468	4577
102952	4577
96152	346
104557	346
102141	346
99962	346
103952	346
98180	65
97712	65
97791	65
98807	65
94459	65
95161	4475
98443	4475
101718	4475
104316	4475
104887	4475
96466	1248
97329	1248
100255	1248
94834	1248
103474	1248
98665	346
99098	346
99955	346
101801	346
104483	346
96726	4545
97873	4545
100195	4545
101184	4545
101335	4545
94778	4579
98217	4579
97508	4579
103020	4579
104708	4579
94350	4091
99887	4091
100584	4091
100718	4091
103787	4091
94626	4091
96463	4091
101107	4091
96402	4091
102418	4091
98180	96
98310	96
98942	96
99466	96
103604	96
94823	1033
97568	1033
100881	1033
102284	1033
104694	1033
94686	1467
95921	1467
97224	1467
100829	1467
103212	1467
97593	73
97834	73
97984	73
101700	73
101511	73
104290	519
96967	519
102164	519
103212	519
104011	519
94976	2700
96707	2700
96680	2700
98546	2700
103474	2700
100485	1033
99181	1033
100277	1033
100341	1033
103474	1033
94952	929
95563	929
96582	929
99568	929
103474	929
102084	8
101796	8
102759	8
103535	8
104247	8
95423	5585
98877	5585
102462	5585
101258	5585
103051	5585
98163	22
99361	22
102596	22
103104	22
103282	22
95143	2700
98753	2700
99568	2700
103474	2700
104360	2700
94629	2700
94837	2700
101128	2700
101658	2700
102920	2700
97223	1537
99252	1537
99377	1537
99568	1537
103875	1537
95948	1265
95956	1265
96518	1265
97568	1265
102641	1265
101927	4475
98899	4475
99743	4475
96129	4475
102864	4475
95948	1265
95956	1265
96115	1265
98796	1265
102426	1265
95734	3900
99424	3900
96947	3900
100772	3900
103474	3900
95056	5593
102253	5593
104567	5593
102357	5593
97036	5593
95845	5591
96033	5591
96291	5591
96481	5591
104011	5591
95948	612
95956	612
98267	612
101638	612
103926	612
98147	4335
99194	4335
100009	4335
100520	4335
101638	4335
96602	1069
104392	1069
101159	1069
101837	1069
102424	1069
97555	5596
98665	5596
99408	5596
100482	5596
94822	5596
95194	5597
100667	5597
102469	5597
104170	5597
100597	5597
97006	2700
99744	2700
96335	2700
100146	2700
103486	2700
97826	5599
99495	5599
102528	5599
95850	5599
102941	5599
95219	946
95798	946
95948	946
95956	946
101013	946
94609	5601
95620	5601
102215	5601
100648	5601
103885	5601
95620	519
97865	519
98335	519
98680	519
100320	519
95872	3890
98985	3890
99568	3890
101108	3890
103245	3890
97834	3965
97879	3965
97727	3965
103010	3965
104272	3965
98269	3890
99175	3890
100277	3890
100285	3890
101159	3890
95693	2700
96896	2700
100277	2700
100366	2700
103171	2700
99702	5608
96780	5608
95525	5608
103564	5608
104887	5608
96915	53
97044	53
100277	53
100790	53
102578	53
95844	2700
98156	2700
100516	2700
101490	2700
103427	2700
98584	25
96186	25
97134	25
100277	25
95719	25
95256	4475
97608	4475
102792	4475
102970	4475
104708	4475
97568	2806
98527	2806
100277	2806
96006	2806
102715	2806
96824	2806
97648	2806
102219	2806
100481	2806
103661	2806
95085	2806
95538	2806
96823	2806
97904	2806
100131	2806
97807	2806
95771	2806
101500	2806
102751	2806
103682	2806
94859	118
98119	118
101548	118
101758	118
104173	118
94859	346
95210	346
98119	346
101965	346
104173	346
98028	958
98119	958
100026	958
102747	958
104173	958
94652	1370
97663	1370
98860	1370
100469	1370
100478	1370
96821	2700
101548	2700
101965	2700
104858	2700
104907	2700
94563	2806
98097	2806
100385	2806
101934	2806
102572	2806
104557	5609
100282	5609
100303	5609
101643	5609
102311	5609
98521	257
100488	257
101103	257
104328	257
104405	257
94563	3890
98097	3890
101798	3890
102572	3890
104212	3890
94467	1033
96079	1033
96312	1033
96472	1033
101448	1033
95084	651
95256	651
96032	651
96239	651
104659	651
97925	5611
96979	5611
99856	5611
100667	5611
103486	5611
97925	1467
99075	1467
102293	1467
103811	1467
104278	1467
94810	2700
100148	2700
99165	2700
99918	2700
104485	2700
94496	2700
95891	2700
97925	2700
102682	2700
102797	2700
94621	929
97925	929
100445	929
102795	929
103486	929
95219	49
95503	49
97766	49
101490	49
102234	49
95698	929
97194	929
98012	929
99136	929
103129	929
94478	1265
97402	1265
97301	1265
102723	1265
103195	1265
96450	5613
97199	5613
98257	5613
98987	5613
100548	5613
94460	65
94621	65
96492	65
94878	65
103486	65
101915	73
98346	73
98937	73
100195	73
104255	73
94529	185
95746	185
96032	185
96229	185
99298	185
95137	5615
97568	5615
97834	5615
98807	5615
103112	5615
94590	4091
97033	4091
104044	4091
104494	4091
104807	4091
95526	5613
100212	5613
104352	5613
104436	5613
104845	5613
94590	1081
98007	1081
102751	1081
102183	1081
104854	1081
104725	4475
98257	4475
100638	4475
103112	4475
103208	4475
94840	4475
95194	4475
95523	4475
100212	4475
98564	4475
95798	4475
97572	4475
99891	4475
99939	4475
103474	4475
99704	532
95001	532
95127	532
95798	532
101168	532
94399	5619
95179	5619
95976	5619
97121	5619
102177	5619
95179	3890
98987	3890
100195	3890
101676	3890
103963	3890
95845	3890
95946	3890
94626	3890
100624	3890
103982	3890
94752	96
95523	96
100479	96
99982	96
103417	96
95798	3890
97834	3890
99950	3890
101563	3890
102817	3890
95753	1265
99501	1265
99811	1265
104396	1265
99939	1265
97487	2806
101444	2806
103826	2806
104023	2806
100752	2806
95010	2806
97834	2806
98123	2806
99731	2806
99840	2806
99694	2806
96052	2806
102815	2806
104387	2806
104436	2806
96824	2700
97956	2700
98582	2700
102348	2700
104867	2700
94792	5622
97478	5622
98572	5622
99957	5622
104011	5622
94337	248
96480	248
99796	248
103929	248
104139	248
95010	5615
95798	5615
98985	5615
99096	5615
104192	5615
103500	4249
96824	4249
98199	4249
96302	4249
104167	4249
97236	1265
97728	1265
98153	1265
100165	1265
102699	1265
94474	2700
98199	2700
101134	2700
101446	2700
102477	2700
96116	73
97795	73
97654	73
101568	73
103986	73
94621	612
99680	612
101307	612
104011	612
104923	612
94432	929
94687	929
97432	929
104534	929
103853	929
94884	5628
98178	5628
95740	5628
96052	5628
101595	5628
97378	669
101501	669
102470	669
102983	669
103669	669
94653	4475
96824	4475
97172	4475
98126	4475
98616	4475
98263	346
99394	346
102247	346
103769	346
104167	346
94910	2700
96050	2700
97580	2700
97642	2700
101595	2700
100162	5631
101676	5631
102073	5631
104011	5631
104923	5631
97154	4475
98380	4475
102405	4475
96402	4475
105024	4475
94796	5632
96821	5632
98119	5632
100859	5632
101965	5632
95523	705
95845	705
100624	705
98564	705
103982	705
96427	5634
97499	5634
95214	5634
101104	5634
104621	5634
94778	346
100011	346
103671	346
104338	346
104875	346
100683	2692
101104	2692
101254	2692
101448	2692
101476	2692
98345	5635
99509	5635
99568	5635
100277	5635
103474	5635
97489	2806
96680	2806
99568	2806
100603	2806
104230	2806
96655	346
98478	346
99464	346
103729	346
103834	346
94360	1010
96079	1010
98178	1010
100603	1010
101796	1010
97795	929
97583	929
97798	929
98199	929
103474	929
96977	4051
98492	4051
97335	4051
102858	4051
103177	4051
97177	1265
98985	1265
101090	1265
97365	1265
103811	1265
95105	1467
98492	1467
100525	1467
102858	1467
104573	1467
97424	379
99344	379
101031	379
102569	379
105084	379
94452	4560
97568	4560
102213	4560
104046	4560
102520	4560
97568	929
97708	929
98207	929
104217	929
102097	929
94876	5647
96592	5647
96114	5647
101325	5647
103216	5647
94631	2700
96389	2700
99807	2700
99840	2700
99897	2700
96592	3890
96753	3890
96764	3890
97121	3890
104216	3890
96060	4448
96824	4448
96865	4448
100661	4448
101704	4448
94621	739
99871	739
103936	739
104011	739
104773	739
95503	2700
98270	2700
99249	2700
101446	2700
104592	2700
95274	1265
97568	1265
102141	1265
104214	1265
104621	1265
94608	2700
94621	2700
